Id,SalePrice
1643,221588.12227398495
1644,230460.62899994646
1645,248616.09397151115
1646,168603.71678661526
1647,167379.7500272036
1648,129013.38450455258
1649,137520.99392371209
1650,120706.94341422795
1651,125922.9468038371
1652,111747.18742709978
1653,118198.37725107068
1654,154049.51328263353
1655,148000.61072712496
1656,149448.90871569962
1657,153411.61699189304
1658,151240.30991606848
1659,130859.38352655996
1660,144715.99834155786
1661,454734.3681252655
1662,384422.3886077078
1663,344564.049862283
1664,548742.519158738
1665,282831.26553489617
1666,321190.1805013398
1667,342151.4610530256
1668,320505.3042557514
1669,281570.3147540132
1670,322877.484694302
1671,251586.1568635437
1672,429720.7212447187
1673,289297.99439781584
1674,243970.8112270202
1675,182344.81271303882
1676,185891.41481299384
1677,205928.78926073818
1678,475798.68411497434
1679,346368.17386638775
1680,299966.8535255717
1681,223550.80659893886
1682,284102.61234454747
1683,183103.30315055395
1684,189346.6685179773
1685,171726.14972838154
1686,170052.33697502126
1687,170891.95419826722
1688,192663.662620332
1689,196092.20408082427
1690,201054.20135952116
1691,189603.7682197059
1692,258445.70591869688
1693,168410.53842699487
1694,181886.94016955612
1695,170911.3108554269
1696,274073.44574971957
1697,179608.70329193285
1698,369107.8659631579
1699,314495.8233254985
1700,245006.078890609
1701,259272.72402294818
1702,247991.543163418
1703,253081.55311202197
1704,284986.9786500644
1705,223756.04507992254
1706,443471.7824217753
1707,196249.3277336759
1708,194299.6012452831
1709,270841.2623454299
1710,213657.7874037306
1711,263729.806415224
1712,256435.4226074531
1713,267631.3970727875
1714,215038.66564262158
1715,194308.78044459142
1716,184350.12338847687
1717,177129.57152704112
1718,132444.57382064254
1719,196704.00311616977
1720,243519.46401826013
1721,174333.44174109932
1722,125216.11552881566
1723,159487.36923783374
1724,214499.11259586265
1725,227819.6697440549
1726,183906.096005006
1727,149576.98161871554
1728,181150.64836148685
1729,165999.97584677272
1730,172370.8559174094
1731,118689.09260394925
1732,123905.27238480229
1733,113892.58090110464
1734,117668.31088685566
1735,136771.9572729807
1736,112360.34896073405
1737,397065.5822591916
1738,248846.316462798
1739,275596.51473234734
1740,204040.35404086605
1741,179787.31137318513
1742,153279.95637519233
1743,170704.95975853264
1744,320243.10552297236
1745,207684.25840628127
1746,199568.96132603814
1747,232902.69995384375
1748,228827.87042305217
1749,147854.02545773785
1750,138247.15110211345
1751,267204.29769713193
1752,114261.17712409128
1753,146403.06011316195
1754,215685.59016183898
1755,154256.82607527275
1756,133768.74675463972
1757,115143.74824449555
1758,140074.85278078166
1759,165021.82628163445
1760,171575.6007473779
1761,164354.00900919279
1762,178484.77987633226
1763,163554.5155765984
1764,108018.51433596456
1765,182220.61169828288
1766,201554.7315337587
1767,261183.55213924614
1768,136428.69427833808
1769,185558.25555605875
1770,157527.69213237092
1771,117904.07724462159
1772,124808.9845662926
1773,125322.43080375616
1774,132970.9953670717
1775,135475.84150254243
1776,120263.09757561557
1777,104393.8853912429
1778,139437.30912367295
1779,112680.34365513746
1780,185828.53895386762
1781,119365.89618650466
1782,83371.40594481422
1783,142452.9302547625
1784,101831.38473232237
1785,109694.91453524579
1786,142595.61099921714
1787,160413.27621709192
1788,61916.67492029816
1789,102166.42721890747
1790,71139.2095665354
1791,208794.56174232208
1792,165651.43343217316
1793,146154.98300832175
1794,168184.97986567387
1795,127678.08344983558
1796,120992.53050193426
1797,137498.20667465046
1798,113384.02751254488
1799,109580.63309791689
1800,109256.31249617846
1801,120245.99208707987
1802,146952.75759461956
1803,146083.92340441924
1804,139301.2976009351
1805,142571.32607954333
1806,136082.12267620023
1807,143650.55541627528
1808,120403.40025936022
1809,114856.87431477183
1810,139621.2134099711
1811,89367.46636613861
1812,94160.46017423853
1813,126511.3382621449
1814,92466.98702660928
1815,61495.67498617783
1816,102043.72175138397
1817,99681.57981520871
1818,131893.55831236404
1819,123542.28491112386
1820,67736.27824854308
1821,115763.07830942278
1822,148406.89577611664
1823,56807.157145677986
1824,124019.36388147091
1825,127918.01261810346
1826,94618.50694010097
1827,104945.83415379046
1828,132625.2050526227
1829,131958.4256529923
1830,142879.54718808
1831,157852.00864507194
1832,90460.70545003086
1833,139123.23298151203
1834,125439.75100156586
1835,124218.62475427393
1836,125460.89549504321
1837,94307.2744298922
1838,132224.23602148457
1839,104120.6595409041
1840,142107.6577223901
1841,131395.97982427542
1842,89478.91181789705
1843,138188.15019675426
1844,129494.66696450782
1845,134819.18651469573
1846,144883.61877045067
1847,141339.9323088016
1848,54877.39272223546
1849,107082.62234943971
1850,112762.70209376892
1851,144294.93957838774
1852,123632.7044852761
1853,124030.3660450292
1854,170149.9839033358
1855,149631.02553648574
1856,229274.87864651956
1857,127486.41401033691
1858,139271.7971633858
1859,117101.8838658398
1860,161006.3660990562
1861,116626.4094424315
1862,336671.86839312233
1863,333895.0875905649
1864,333971.08441874175
1865,349453.09136184346
1866,314841.79364753363
1867,237652.4403241955
1868,288854.1991160745
1869,215064.41969971443
1870,227022.17263092217
1871,240889.83802608636
1872,171186.84545581118
1873,225342.21572171323
1874,152653.02480148102
1875,197635.2006184603
1876,196215.81602629717
1877,211453.66702681777
1878,207483.1988303892
1879,118800.00268063757
1880,140590.11877408077
1881,256188.0106625143
1882,244891.01127059237
1883,182781.1275188703
1884,197927.02296587193
1885,237140.40739358045
1886,273052.9259769134
1887,221584.55264869815
1888,298557.225539235
1889,167298.51914073277
1890,120295.22927110814
1891,139969.9132866742
1892,97673.88884949742
1893,125806.57357049975
1894,120494.77460257353
1895,134605.92379308472
1896,124768.46388045089
1897,119356.2682632046
1898,119804.73102343972
1899,146485.0396092734
1900,143942.86497670593
1901,154712.01532826803
1902,128230.69775086596
1903,209612.72808009156
1904,131295.6121972873
1905,182764.84481135895
1906,161757.1405730962
1907,187870.20624730922
1908,132976.57184946787
1909,151278.63481594465
1910,140635.5681946952
1911,190543.6961278509
1912,330531.2445549796
1913,141688.4768211617
1914,80157.84028134485
1915,261012.67532338575
1916,47539.69863249459
1917,258514.87877384294
1918,146045.39416418815
1919,197959.73442974436
1920,165282.37790428026
1921,371137.66248992574
1922,287544.9095338673
1923,220061.20881097607
1924,226568.5516938944
1925,207535.82691756863
1926,360581.0968976647
1927,132378.8666651675
1928,156554.2516783955
1929,123183.29241090862
1930,126513.8471203989
1931,150040.05954835206
1932,137159.89024504644
1933,185756.130791204
1934,185266.6416831375
1935,171868.6188034737
1936,180007.88224841017
1937,178618.6109949967
1938,161347.42320816184
1939,229116.72305744916
1940,178333.47687149132
1941,177525.58832721852
1942,174053.0359056591
1943,194035.490422692
1944,293166.6219257067
1945,323293.804176208
1946,144583.52389003054
1947,269032.2292873213
1948,177744.97586500217
1949,241316.21641797942
1950,199588.50963237052
1951,264550.63550069556
1952,223071.6461309933
1953,169256.81783466676
1954,199657.7075602192
1955,135655.06311286194
1956,382122.8818805033
1957,159016.4022033952
1958,314149.558649396
1959,141492.2945355289
1960,105501.33116233353
1961,121466.1639443412
1962,110876.3597348107
1963,123485.55651473586
1964,113888.0189448253
1965,152308.03901224205
1966,146232.04317752714
1967,281589.91335093515
1968,397636.494650144
1969,330122.69862484105
1970,404790.81999242515
1971,479755.56595643266
1972,364304.9553095772
1973,262374.8344076293
1974,302955.9639862042
1975,533666.2394889308
1976,270637.6712187375
1977,333119.0152198433
1978,323348.84202184883
1979,308551.6467393646
1980,185365.82888783605
1981,325597.6595361203
1982,216260.04716757187
1983,198608.70426424677
1984,169702.90926842525
1985,230587.62265371458
1986,231559.20561813714
1987,189771.16380226417
1988,174969.64184345235
1989,194696.4886814481
1990,211815.4331906663
1991,227773.27074518686
1992,212946.5494470201
1993,176082.6049304663
1994,240405.33281312566
1995,188323.18731328688
1996,232975.54147648098
1997,285525.1315954188
1998,308082.7116306019
1999,275079.59688614355
2000,307010.93406213436
2001,263799.62838798953
2002,245405.61172729687
2003,256567.84962415494
2004,290395.2236259664
2005,221931.23752029618
2006,214531.58280044261
2007,243676.6190226016
2008,203187.08425082505
2009,186268.3607502381
2010,191513.67493111573
2011,137940.46318582594
2012,171804.1781316277
2013,164804.6053962651
2014,171747.36684484856
2015,178512.5248525503
2016,183715.1978232955
2017,185453.95836306195
2018,121536.71039129881
2019,146959.46626400185
2020,108921.50091870736
2021,104920.25594301036
2022,185739.6375644515
2023,144399.89140084057
2024,260306.26297211085
2025,347317.2002648892
2026,164002.2460995949
2027,148586.30405120543
2028,158365.7961161051
2029,160578.50297874497
2030,247193.063187675
2031,231396.28819075145
2032,235939.38670363263
2033,239725.99115911775
2034,166053.5201126875
2035,213656.58656634192
2036,199840.56021063114
2037,203984.83813986697
2038,312634.15221655066
2039,200781.64038364164
2040,293050.6789576443
2041,300904.1261946825
2042,201821.6971097719
2043,176768.46478079516
2044,193878.62831870647
2045,226521.7421417268
2046,143828.0561770248
2047,142210.06721197246
2048,142747.7793049983
2049,145546.02240174377
2050,175615.45415460924
2051,103208.08258308719
2052,125913.85682747002
2053,141119.8246816465
2054,90288.88029595585
2055,146038.5460826822
2056,142858.15148220563
2057,109108.78790817135
2058,207942.64972197966
2059,129435.70407350562
2060,183807.47931388306
2061,177866.47304348438
2062,119073.69611727918
2063,104290.12486183194
2064,134886.79933342215
2065,114473.55033960434
2066,157165.15046412294
2067,114013.75171243685
2068,143553.02982605575
2069,87127.23245112835
2070,111904.32789608429
2071,94086.06783843203
2072,144932.44563177554
2073,135420.42687573782
2074,171745.96357449883
2075,139688.8521951815
2076,127849.09719659739
2077,133571.6199403426
2078,113666.71022991145
2079,132221.85454289694
2080,121271.26319250709
2081,120399.49812507477
2082,125594.94336716391
2083,136044.07539303394
2084,106272.44498789699
2085,111906.46802382694
2086,136291.86635638922
2087,130624.52556007958
2088,102126.06863725767
2089,82539.55409119789
2090,134536.47898739614
2091,92996.22186282088
2092,127982.19063670117
2093,120925.67206060416
2094,115405.32050103376
2095,155528.675082555
2096,88514.20296744537
2097,96238.60131286309
2098,144030.05085578543
2099,67836.71326793481
2100,74951.47060761508
2101,110458.41846185594
2102,134638.31759320755
2103,97961.17848276626
2104,134420.61198646322
2105,120095.90708621495
2106,64403.50685956147
2107,182788.7324211255
2108,115299.59997169217
2109,109074.7375917627
2110,124158.10869556657
2111,152915.15083567292
2112,120896.07110209693
2113,121776.27613110028
2114,122750.83691174265
2115,155153.2369129303
2116,121023.70848377554
2117,146456.62551323645
2118,116947.8475213267
2119,113856.23357690881
2120,123070.09896523735
2121,96583.52276385602
2122,95349.52545459593
2123,96789.84366435395
2124,164569.3769484503
2125,125945.64761257796
2126,127623.74672692204
2127,159620.49939884178
2128,124407.0739318504
2129,85286.12677060286
2130,134793.56328503301
2131,160240.19938416954
2132,116367.9320509503
2133,120274.79906894553
2134,121818.51166347245
2135,107417.75551087229
2136,66668.45543955498
2137,116330.5186037181
2138,133108.5178277087
2139,151161.66956643196
2140,139763.55719838708
2141,158170.7576752533
2142,113166.98816172943
2143,137768.84478441597
2144,112875.76054047028
2145,143519.84099940254
2146,177627.1462285849
2147,143864.31805089844
2148,139925.034292338
2149,152921.17151778357
2150,226075.11912734134
2151,119396.63731984574
2152,157684.07872459246
2153,183560.8801720988
2154,105391.18498687778
2155,147683.56068863373
2156,264529.05769446003
2157,241703.4034126323
2158,221319.61969811496
2159,203864.29653820404
2160,192420.53340208557
2161,251348.11312663415
2162,487729.88753813255
2163,371194.5150975612
2164,238497.2425988745
2165,185422.45899465747
2166,156672.83195179552
2167,212302.77167277472
2168,184652.45268927855
2169,185337.7190130259
2170,194502.0798270856
2171,152972.82978888575
2172,142372.795904578
2173,177348.1489460283
2174,226176.77448028926
2175,303768.6548351477
2176,288916.6846226533
2177,237608.47769003108
2178,215812.08409570548
2179,138115.2212049118
2180,233460.81718215437
2181,183848.6982939407
2182,222201.2190260294
2183,185461.64491166326
2184,128044.7833344289
2185,118716.70436319646
2186,168030.70443826317
2187,160747.75266119398
2188,168099.01659035764
2189,278633.382754388
2190,78983.23322665485
2191,79007.46231930247
2192,84640.03682056
2193,106620.01871280234
2194,111590.06245711593
2195,95498.24106474312
2196,97761.47102917687
2197,116687.58837730717
2198,160364.507589804
2199,200881.70184165146
2200,129261.57016765898
2201,120760.78892494175
2202,190614.4374453193
2203,112272.70184786625
2204,146880.60795467524
2205,102913.34652289492
2206,132217.04621981952
2207,205709.52617842026
2208,253249.83035397026
2209,205025.64404905416
2210,135929.46361571504
2211,129489.15834306538
2212,126978.41235461128
2213,102572.20251544353
2214,133318.88221270358
2215,105006.2286858902
2216,137688.67045875776
2217,69389.73525920768
2218,85521.36410723429
2219,90615.02801452109
2220,69035.59256686416
2221,262943.4917097859
2222,229677.15495078693
2223,266823.4713810627
2224,225160.85848423926
2225,126039.28271901935
2226,184073.47972105927
2227,202281.70747969704
2228,256445.75446013533
2229,252836.70373942185
2230,142895.80399250635
2231,205602.39739517198
2232,189663.46832511996
2233,181328.11494965412
2234,236353.4263449699
2235,201373.31020995736
2236,261417.94685501576
2237,315720.02012970805
2238,216747.14830489914
2239,121247.88634891725
2240,151948.09825147895
2241,143561.69629739402
2242,130479.05171225902
2243,137501.93587147404
2244,111981.52904525044
2245,106508.85146435101
2246,134196.39860225376
2247,141698.28307224993
2248,125487.31416642183
2249,125693.46325924908
2250,135621.9926763983
2251,94354.28161490348
2252,189353.21968911056
2253,156460.47671177125
2254,170094.1680758141
2255,201653.28177403324
2256,173350.9718181956
2257,207612.87312956687
2258,161477.09443237295
2259,175346.64317303465
2260,131663.6294711762
2261,176059.6115519595
2262,195285.4299437943
2263,333639.89384398726
2264,544473.322958844
2265,172737.09931592937
2266,250859.5849742609
2267,335665.4363000565
2268,404939.33004847146
2269,161860.3560322748
2270,197217.1510206944
2271,233910.41005231527
2272,208658.86015227376
2273,166270.2095890154
2274,175963.55804858133
2275,182907.7106492757
2276,188799.11755473935
2277,201394.76808027705
2278,154962.41822637798
2279,117449.75764408302
2280,110513.2588947774
2281,164227.7246997296
2282,179686.74336469712
2283,122010.23331837839
2284,117471.55443646344
2285,151873.08802322877
2286,122912.83499254331
2287,332848.57576658885
2288,266721.6466040671
2289,372456.0807061788
2290,436423.3222457385
2291,317162.16957642534
2292,434904.38210670045
2293,480693.3112242437
2294,353249.5274586982
2295,489664.3363641943
2296,276319.0901039476
2297,314371.4787545359
2298,290366.723848784
2299,349420.6576407782
2300,305819.6041142834
2301,281944.9187005244
2302,246244.01070911752
2303,233286.43791975654
2304,256711.10207682336
2305,195936.95458088286
2306,187399.5632657632
2307,185881.49536171884
2308,215895.3088588512
2309,253882.3535708604
2310,209040.7362927286
2311,203508.93153580642
2312,184421.53888049134
2313,172627.5260677193
2314,180588.37687686543
2315,186243.57527139268
2316,196819.88745536818
2317,176414.20206009957
2318,173816.29371496293
2319,188099.2592896169
2320,195710.15666508552
2321,247294.25535828446
2322,195060.13749757726
2323,174382.87938544658
2324,185913.51558586373
2325,222423.63120162932
2326,175332.59699755232
2327,204914.34545890754
2328,221439.74141705714
2329,190913.76300095758
2330,186394.93844933287
2331,352825.8427058776
2332,369440.15828707046
2333,330198.04469143756
2334,239820.08222150555
2335,259526.7832921806
2336,313071.8508643731
2337,201003.42926259912
2338,287790.3115143849
2339,223642.84333554682
2340,401617.33294938214
2341,224169.24761429318
2342,228120.85566095947
2343,229121.68916940934
2344,215602.33706284506
2345,239973.68796657992
2346,208450.76415323518
2347,191187.55582634287
2348,237934.68684708612
2349,172951.75549650574
2350,293593.09079155093
2351,235834.16876628637
2352,238855.43142254723
2353,241654.1052733833
2354,141986.0797946138
2355,143768.3868540835
2356,153989.52929057242
2357,191994.22804919982
2358,180582.04993990244
2359,138909.1631557341
2360,117970.55333379291
2361,151659.75663178304
2362,265162.37381028483
2363,131991.87478403014
2364,185151.3948298703
2365,219775.51324522245
2366,188659.08201336776
2367,210245.69874950827
2368,204703.40303626814
2369,211614.62565506247
2370,167185.16538792796
2371,150723.15309574478
2372,176550.3138555526
2373,291016.57164171827
2374,339895.081363608
2375,234958.93917084907
2376,297525.8133520402
2377,365433.8412329257
2378,144163.625192237
2379,214125.78197095686
2380,149963.32688424466
2381,167120.90937951094
2382,230486.9748815196
2383,207433.32333030883
2384,247153.41237060493
2385,171856.6591854647
2386,129218.30850241751
2387,127751.56082091469
2388,104976.7885284607
2389,122674.5507589781
2390,133826.7944718541
2391,145559.77238851952
2392,114015.88526168831
2393,167582.32643039044
2394,132156.02452489533
2395,214194.13680162875
2396,141562.362106023
2397,229834.78335597203
2398,129466.23394927973
2399,64081.900926066046
2400,67036.76042016645
2401,126534.85612369649
2402,128829.00968350118
2403,147559.12449732813
2404,138952.6839145458
2405,155806.29380133186
2406,145257.949317824
2407,121815.60166987785
2408,148015.5730250517
2409,118907.95608295518
2410,194876.36547123804
2411,110014.7008008565
2412,147134.33464522276
2413,116659.92482310883
2414,148706.12940046334
2415,129196.34914723813
2416,126059.68138108069
2417,131660.74358033488
2418,134535.52641486702
2419,107680.30190520054
2420,125162.28478589558
2421,145947.33378649142
2422,105817.56159182097
2423,101903.4007986699
2424,153387.72399147917
2425,216506.74382312893
2426,135887.30148222554
2427,111721.43714914811
2428,178057.28061457805
2429,113392.13325980808
2430,133797.5565495971
2431,106874.64483900151
2432,134475.93341118481
2433,139398.1182354161
2434,129241.46279920444
2435,149799.74060715368
2436,102689.04559866685
2437,106126.41334540227
2438,120484.54466754333
2439,115730.91637527298
2440,126712.3772772878
2441,103637.38723931162
2442,104947.87375066183
2443,131634.49652638548
2444,125976.92770543823
2445,88077.27059226137
2446,127089.08787286447
2447,195201.99934675722
2448,138688.331244207
2449,113956.1201070841
2450,146633.5775638852
2451,133118.21156649812
2452,184710.3334218764
2453,92095.63979556026
2454,117972.20841323317
2455,127761.96974761724
2456,127454.27027810055
2457,127599.05059503757
2458,128037.37766725346
2459,106712.37207598315
2460,138717.9257064
2461,122803.16977711639
2462,130063.32149111094
2463,114583.45513561704
2464,169693.11689765414
2465,131026.95690740329
2466,106888.84250554263
2467,150427.3579696202
2468,87422.73323635508
2469,83619.8560823521
2470,194418.1903995122
2471,250151.1499925355
2472,160045.03768256074
2473,116782.58192375455
2474,76693.40710487233
2475,238830.62048830584
2476,105892.66841224887
2477,111819.74287718526
2478,158227.8353207716
2479,103497.68532170214
2480,153031.56124406244
2481,113343.46011186742
2482,128573.79358708802
2483,108195.28503517534
2484,122698.16426483534
2485,129329.11314991076
2486,140945.3362307344
2487,159893.82994095227
2488,174342.5672776189
2489,159087.9567601287
2490,148345.86127209096
2491,101092.51843949014
2492,191394.70708818684
2493,144295.5361240101
2494,150802.0944373681
2495,93794.01842820423
2496,234018.13592296335
2497,147994.35840218165
2498,106175.38227712641
2499,91569.96069300326
2500,126674.10003351071
2501,130371.39572987078
2502,150001.44264956831
2503,96498.4120809434
2504,233627.82627293005
2505,214839.81100000188
2506,268460.44618966704
2507,311420.0840217855
2508,268727.0047622828
2509,214381.98108899253
2510,227306.3746119825
2511,176688.58840808994
2512,196496.46135700037
2513,225279.12522392365
2514,247078.77834541223
2515,143131.70437948738
2516,173678.55590998553
2517,145938.94906214988
2518,144912.34434695894
2519,215090.780467286
2520,210186.93370028696
2521,185174.17126015257
2522,222407.83760969847
2523,121004.76496028196
2524,133281.816888888
2525,154386.0578699276
2526,136469.71144599296
2527,111635.23291672247
2528,125360.49245608288
2529,129095.23164063938
2530,133366.84243724027
2531,258154.72093375114
2532,226177.98953002298
2533,193507.44613792418
2534,226067.32954667942
2535,295931.6104760216
2536,242962.38885918946
2537,225550.5004516508
2538,192133.53692528978
2539,186972.16479903896
2540,184207.08531127084
2541,190112.50415991317
2542,150270.90685291434
2543,124192.8249213119
2544,117663.20976194249
2545,133431.2242503909
2546,137885.48748864295
2547,159058.83664578796
2548,157625.18334329085
2549,158227.19864115075
2550,1198349.9710304476
2551,139234.4352908211
2552,131457.8359049653
2553,71605.96583744338
2554,104302.0496954998
2555,126668.61633856845
2556,102038.98168274072
2557,107209.86454958604
2558,137804.5688689681
2559,110979.74386025974
2560,141208.6811092902
2561,140833.41919050366
2562,122170.49773071408
2563,139841.83722116568
2564,185172.1892910265
2565,128908.50641265849
2566,124886.67001304013
2567,114641.60560076742
2568,210862.58223561992
2569,203245.4539021402
2570,135675.83883448734
2571,163098.50289099017
2572,163379.2759518347
2573,208316.13400474013
2574,260159.68662094572
2575,136387.04624805486
2576,120570.28717555973
2577,129103.76031991957
2578,96765.56501814447
2579,64009.57569957404
2580,105560.05426241383
2581,126672.73426190852
2582,133730.6261097332
2583,265593.81865534117
2584,181407.76859387636
2585,183389.09412010357
2586,225287.54499986907
2587,212946.6387019369
2588,142323.27008528798
2589,157694.8092917626
2590,215346.25637921088
2591,215155.48988068243
2592,215660.4787163861
2593,229957.157055531
2594,186277.59735482335
2595,192859.5474966987
2596,290405.7357647168
2597,180495.42636150512
2598,274659.0509117012
2599,352114.9290101795
2600,159569.0894785385
2601,140314.20202622956
2602,92100.43902461586
2603,94762.37980262577
2604,93890.72211571435
2605,89465.68437347845
2606,139962.22160652294
2607,215023.4113803797
2608,221331.198300815
2609,174539.0063116781
2610,110258.59182003666
2611,120901.83980535259
2612,163507.29868058258
2613,132710.33342393194
2614,122432.89812787001
2615,147915.92208126112
2616,157837.20388994218
2617,188489.6555337813
2618,191553.15016418864
2619,206793.77373739515
2620,186119.83761181694
2621,173784.04658485868
2622,182044.7477017027
2623,233370.30975954814
2624,310888.8349503709
2625,275611.7233063378
2626,179515.3833644714
2627,163888.65745979696
2628,427588.7813485011
2629,456994.1401457999
2630,344680.75278269465
2631,467408.4921750538
2632,371795.1600547502
2633,274357.76225652226
2634,391109.04559118144
2635,163644.8520944089
2636,194075.02732129142
2637,173722.58648577816
2638,262655.54545785335
2639,189382.40272960125
2640,156973.39004405195
2641,102981.29503390122
2642,178643.17619040245
2643,118570.51272153379
2644,138961.86702196757
2645,124344.27203361626
2646,108801.85075229398
2647,118218.56966871532
2648,149603.04486051036
2649,153495.31680931494
2650,150488.85095279428
2651,146296.76839474277
2652,427434.8260235845
2653,247037.78504244584
2654,243571.11468350788
2655,373633.9664899286
2656,310014.5159832157
2657,332152.01451273495
2658,274482.66076937533
2659,299778.3575789374
2660,347434.1657676952
2661,341505.73886574345
2662,319351.0536637616
2663,295772.4371087141
2664,245255.89497532372
2665,322141.4774593025
2666,266860.7804090259
2667,185588.86246075382
2668,193041.7955511898
2669,178322.79747724478
2670,288017.09864403616
2671,194333.02377492364
2672,202480.36428803077
2673,200995.63670165907
2674,211896.45566148328
2675,173368.02109843545
2676,193458.3934649409
2677,206585.42535414363
2678,262079.11723949632
2679,272384.60293774004
2680,272443.4155343915
2681,376835.4098629972
2682,315312.9357184005
2683,536373.6557857576
2684,297552.25459572946
2685,321910.6184582158
2686,265939.42759540037
2687,326820.4737496064
2688,225407.26221561022
2689,202873.4337372168
2690,463219.13734425383
2691,178710.16259712624
2692,134086.56689161665
2693,200579.73407647142
2694,145928.12963245166
2695,191902.37299805615
2696,182372.9659339201
2697,181708.54513897796
2698,188621.13989348456
2699,168007.5803550601
2700,147298.1397039453
2701,152337.29676652703
2702,114658.51319774032
2703,144190.45678957165
2704,149430.63494948432
2705,112677.03168465142
2706,112628.30455661035
2707,123114.8006906914
2708,126108.29091298374
2709,109121.85532349754
2710,127382.51850305527
2711,349328.4052079925
2712,381401.8419480166
2713,169459.56297570656
2714,149357.2249860856
2715,149434.95665479617
2716,146251.4700013589
2717,176603.64894212733
2718,212288.2518344927
2719,144265.7074889122
2720,195114.91563838383
2721,131431.32144194783
2722,161327.80773716813
2723,163095.68317209615
2724,121698.4733509222
2725,123413.35217587357
2726,142008.13619427066
2727,196376.6646973457
2728,173729.20464797856
2729,150163.03874526292
2730,138333.72838233816
2731,130518.4811307385
2732,119575.85906120221
2733,172669.94804816772
2734,157479.49169703675
